"code","id","gcode","time","dtime","cycle","ens","lev","hs","hx","cx","hs_sw8","hs_sw2","hs_sea","hs_sea8","dp","dpm","dpm_sw8","dpm_sw2","dpm_sea","dpm_sea8","tp","tp_sw2","tp_sw8","tp_sea","tp_sea8","tm","tm_sw1","tm_sw2","tm_sea","tm_sea8","wsp","gst","wd","csp0","cd0","ss","sst","etmax","hs_ig","hs_fig","vis","tsp","swe","swe_sw","swe_sw2","swe_sea","hs_sw1","tp_sw1","dpm_sw1","swe_sw1","tmp","rh","cld","el","precip","cb","wsp50","wd50","wsp80","wd80","wsp100","wd100","row_id","tm01","tm02"
"example_0_0_0_735635.041667","example",0,"2015-02-05 01:00:00",735635.041667,"2015-01-28 12:00:00",0,0,2.59309,,,,,2.59066,,,247.66,,,247.408,,8.76062,,,8.76062,,,,,,,11.1693,14.055,239.558,,,,,2.85234,,,,0,,,,,0,,,,16.8905,62.3444,0.064323,,0,,,,,,,,80316802,,
"example_0_0_0_735635.083333","example",0,"2015-02-05 02:00:00",735635.083333,"2015-01-28 12:00:00",0,0,2.69533,,,,,2.69405,,,247.319,,,247.167,,8.83393,,,8.83393,,,,,,,12.3055,15.5897,240.206,,,,,2.26354,,,,0,,,,,0,,,,17.1688,61.6941,0.032161,,0,,,,,,,,80316803,,
"example_0_0_0_735635.125000","example",0,"2015-02-05 03:00:00",735635.125,"2015-01-28 12:00:00",0,0,2.79756,,,,,2.79744,,,246.977,,,246.927,,8.90725,,,8.90725,,,,,,,13.443,17.1456,240.745,,,,,1.59058,,,,0,,,,,0,,,,17.4471,61.0438,0,,0,,,,,,,,80316804,,
"example_0_0_0_735635.166667","example",0,"2015-02-05 04:00:00",735635.166667,"2015-01-28 12:00:00",0,0,2.93634,,,,,2.93626,,,246.679,,,246.625,,8.99433,,,8.99433,,,,,,,13.6017,17.3641,238.058,,,,,1.00394,,,,0,,,,,0,,,,17.5767,60.0498,0,,0,,,,,,,,80316805,,
"example_0_0_0_735635.208333","example",0,"2015-02-05 05:00:00",735635.208333,"2015-01-28 12:00:00",0,0,3.07511,,,,,3.07508,,,246.381,,,246.323,,9.08141,,,9.08141,,,,,,,13.7895,17.6233,235.438,,,,,0.657152,,,,0,,,,,0,,,,17.7063,59.0559,0,,0,,,,,,,,80316806,,
"example_0_0_0_735635.250000","example",0,"2015-02-05 06:00:00",735635.25,"2015-01-28 12:00:00",0,0,3.21388,,,,,3.2139,,,246.083,,,246.021,,9.16848,,,9.16848,,,,,,,14.0053,17.9218,232.894,,,,,0.921944,,,,0,,,,,0,,,,17.8358,58.0619,0,,0,,,,,,,,80316807,,
"example_0_0_0_735635.291667","example",0,"2015-02-05 07:00:00",735635.291667,"2015-01-28 12:00:00",0,0,3.30235,,,,,3.30237,,,245.446,,,245.242,,9.26349,,,9.26349,,,,,,,12.6473,16.0552,230.388,,,,,1.46698,,,,0,,,,,0,,,,17.7097,58.5524,10,,0.01938,,,,14.1901,229.767,14.327,229.68,80316808,,
"example_0_0_0_735635.333333","example",0,"2015-02-05 08:00:00",735635.333333,"2015-01-28 12:00:00",0,0,3.39083,,,,,3.39083,,,244.81,,,244.464,,9.35849,,,9.35849,,,,,,,11.5898,14.6208,228.234,,,,,2.11609,,,,0,,,,,0,,,,17.546,59.0428,10,,0.01938,,,,12.9996,227.778,13.1243,227.708,80316809,,
"example_0_0_0_735635.375000","example",0,"2015-02-05 09:00:00",735635.375,"2015-01-28 12:00:00",0,0,3.4793,,,,,3.47929,,,244.174,,,243.685,,9.4535,,,9.4535,,,,,,,10.5519,13.2294,225.651,,,,,2.69911,,,,0,,,,,0,,,,17.3823,59.5333,10,,0.01938,,,,11.828,225.391,11.9402,225.342,80316810,,
"example_0_0_0_735635.416667","example",0,"2015-02-05 10:00:00",735635.416667,"2015-01-28 12:00:00",0,0,3.49356,,,,,3.49136,,,243.861,,,243.332,,9.47665,,,9.47665,,,,,,,9.54012,11.8884,222.513,,,,,3.06969,,,,0,,,,,0,,,,17.2186,60.0238,10,,0.01938,,,,10.6813,222.486,10.7809,222.461,80316811,,
"example_0_0_0_735635.458333","example",0,"2015-02-05 11:00:00",735635.458333,"2015-01-28 12:00:00",0,0,3.50782,,,,,3.50343,,,243.549,,,242.979,,9.4998,,,9.4998,,,,,,,8.56366,10.6089,218.645,,,,,3.15158,,,,0,,,,,0,,,,17.055,60.5142,10,,0.01938,,,,9.56864,218.894,9.65545,218.897,80316812,,
"example_0_0_0_735635.500000","example",0,"2015-02-05 12:00:00",735635.5,"2015-01-28 12:00:00",0,0,3.52208,,,,,3.5155,,,243.236,,,242.626,,9.52296,,,9.52296,,,,,,,12.5815,15.9655,226.814,,,,,3.12919,,,,0,,,,,0,,,,16.4865,61.2252,10,,0.014004,1729.6,,,13.9777,226.745,14.1067,226.726,80316813,,
"example_0_0_0_735635.541667","example",0,"2015-02-05 13:00:00",735635.541667,"2015-01-28 12:00:00",0,0,3.51803,,,,,3.4339,,,243.45,,,242.545,,9.58765,,,9.58765,,,,,,,11.5972,14.6308,226.808,,,,,2.85469,,,,0,,,,,0,,,,16.5477,60.6245,8.2261,,-0.001167,1724.13,,,12.8954,226.772,13.0169,226.758,80316814,,
"example_0_0_0_735635.583333","example",0,"2015-02-05 14:00:00",735635.583333,"2015-01-28 12:00:00",0,0,3.51398,,,,,3.35231,,,243.664,,,242.463,,9.65234,,,9.65234,,,,,,,10.613,13.3107,226.8,,,,,2.33019,,,,0,,,,,0,,,,16.6089,60.0238,7.48019,,-0.001167,1718.67,,,11.8131,226.804,11.9271,226.795,80316815,,
"example_0_0_0_735635.625000","example",0,"2015-02-05 15:00:00",735635.625,"2015-01-28 12:00:00",0,0,3.50994,,,,,3.27071,,,243.878,,,242.381,,9.71703,,,9.71703,,,,,,,9.62868,12.0052,226.792,,,,,1.68516,,,,0,,,,,1.44036,12.1732,242.917,,16.6701,59.4231,6.73429,,-0.001167,1713.21,,,10.7308,226.843,10.8374,226.84,80316816,,
"example_0_0_0_735635.666667","example",0,"2015-02-05 16:00:00",735635.666667,"2015-01-28 12:00:00",0,0,3.47564,,,,,3.62543,,,243.984,,,240.296,,10.1361,,,10.4608,,,,,,,8.64439,10.7141,226.781,,,,,1.08535,,,,0,,,,,1.58605,11.983,214.796,,16.7313,58.8224,5.98839,,-0.001167,1707.77,,,9.64849,226.89,9.7476,226.895,80316817,,
"example_0_0_0_735635.708333","example",0,"2015-02-05 17:00:00",735635.708333,"2015-01-28 12:00:00",0,0,3.44134,,,,,3.98014,,,244.09,,,238.21,,10.5552,,,11.2046,,,,,,,7.66011,9.43765,226.767,,,,,0.69165,,,,0,,,,,1.73174,11.7927,186.676,,16.7925,58.2217,5.24248,,-0.001167,1702.34,,,8.5662,226.949,8.65786,226.964,80316818,,
"example_0_0_0_735635.750000","example",0,"2015-02-05 18:00:00",735635.75,"2015-01-28 12:00:00",0,0,3.40704,,,,,4.33486,,,244.196,,,236.125,,10.9742,,,11.9483,,,,,,,6.67584,8.17569,226.75,,,,,0.843798,,,,0,,,,,1.87743,11.6024,158.556,,16.8537,57.621,4.49658,,-0.001167,1696.91,,,7.48392,227.025,7.56812,227.052,80316819,,
"example_0_0_0_735635.791667","example",0,"2015-02-05 19:00:00",735635.791667,"2015-01-28 12:00:00",0,0,3.3408,,,,,4.25458,,,244.342,,,236.022,,11.1403,,,11.9518,,,,,,,5.69156,6.92826,226.726,,,,,1.36106,,,,0,,,,,1.84541,11.7555,159.059,,16.9149,57.0203,3.75068,,-0.001167,1691.5,,,6.40166,227.127,6.47842,227.171,80316820,,
"example_0_0_0_735635.833333","example",0,"2015-02-05 20:00:00",735635.833333,"2015-01-28 12:00:00",0,0,3.27455,,,,,4.1743,,,244.487,,,235.919,,11.3064,,,11.9553,,,,,,,4.70728,5.69536,226.693,,,,,2.02244,,,,0,,,,,1.81339,11.9085,159.562,,16.9761,56.4196,3.00477,,-0.001167,1686.09,,,5.31943,227.27,5.38875,227.337,80316821,,
"example_0_0_0_735635.875000","example",0,"2015-02-05 21:00:00",735635.875,"2015-01-28 12:00:00",0,0,3.20831,,,,,4.09402,,,244.633,,,235.816,,11.4725,,,11.9587,,,,,,,3.72301,4.477,226.641,,,,,2.65767,,,,0,,,,,1.78136,12.0616,160.066,,17.0373,55.8189,2.25887,,-0.001167,1680.7,,,4.23725,227.487,4.29915,227.588,80316822,,
"example_0_0_0_735635.916667","example",0,"2015-02-05 22:00:00",735635.916667,"2015-01-28 12:00:00",0,0,3.11576,,,,,3.97941,,,244.834,,,236.27,,11.5325,,,11.9925,,,,,,,2.73874,3.27317,226.553,,,,,3.10925,,,,0,,,,,1.76531,12.0771,161.807,,17.0985,55.2182,1.51297,,-0.001167,1675.32,,,3.15517,227.852,3.20969,228.009,80316823,,
"example_0_0_0_735635.958333","example",0,"2015-02-05 23:00:00",735635.958333,"2015-01-28 12:00:00",0,0,3.0232,,,,,3.8648,,,245.034,,,236.724,,11.5925,,,12.0263,,,,,,,1.75448,2.0839,226.367,,,,,3.26942,,,,0,,,,,1.74926,12.0927,163.548,,17.1598,54.6175,0.767064,,-0.001167,1669.94,,,2.07335,228.598,2.12058,228.862,80316824,,
"example_0_0_0_735636.000000","example",0,"2015-02-06 00:00:00",735636,"2015-01-28 12:00:00",0,0,2.93064,,,,,3.75019,,,245.235,,,237.178,,11.6524,,,12.0601,,,,,,,0.770291,0.909233,225.702,,,,,3.2679,,,,0,,,,,1.7332,12.1082,165.289,,17.2209,54.0168,0.021161,,-0.001167,,,,0.992656,230.971,1.03294,231.515,80424887,,
"example_0_0_0_735636.041667","example",0,"2015-02-06 01:00:00",735636.041667,"2015-01-28 12:00:00",0,0,2.85528,,,,,3.66016,,,245.42,,,237.467,,11.6994,,,12.0735,,,,,,,0.511068,0.602259,166.657,,,,,3.07312,,,,0,,,,,1.69663,12.1048,165.626,,17.3432,54.6063,0.019398,,0,,,,0.572443,182.634,0.58944,185.428,80424888,,
"example_0_0_0_735636.083333","example",0,"2015-02-06 02:00:00",735636.083333,"2015-01-28 12:00:00",0,0,2.77992,,,,,3.57012,,,245.605,,,237.757,,11.7463,,,12.0868,,,,,,,0.910034,1.07514,120.114,,,,,2.59672,,,,0,,,,,1.66005,12.1015,165.964,,17.4655,55.1957,0.017634,,0,,,,0.886114,125.82,0.876122,127.289,80424889,,
"example_0_0_0_735636.125000","example",0,"2015-02-06 03:00:00",735636.125,"2015-01-28 12:00:00",0,0,2.70456,,,,,3.48008,,,245.791,,,238.046,,11.7932,,,12.1002,,,,,,,1.51468,1.79635,105.937,,,,,1.95338,,,,0,,,,,1.62348,12.0981,166.301,,17.5877,55.7851,0.015871,,0,,,,1.53554,107.641,1.52559,108.132,80424890,,
"example_0_0_0_735636.166667","example",0,"2015-02-06 04:00:00",735636.166667,"2015-01-28 12:00:00",0,0,2.632,,,,,3.38344,,,245.819,,,238.39,,11.8022,,,12.1102,,,,,,,2.15859,2.57042,100.01,,,,,1.30305,,,,0,,,,,1.58753,12.0603,166.409,,17.71,56.3745,0.014107,,0,,,,2.24628,100.571,2.24207,100.764,80424891,,
"example_0_0_0_735636.208333","example",0,"2015-02-06 05:00:00",735636.208333,"2015-01-28 12:00:00",0,0,2.55944,,,,,3.28679,,,245.847,,,238.735,,11.8112,,,12.1203,,,,,,,2.81493,3.36585,96.825,,,,,0.813143,,,,0,,,,,1.55159,12.0225,166.517,,17.8322,56.9639,0.012344,,0,,,,2.9747,96.9284,2.97759,96.9974,80424892,,
"example_0_0_0_735636.250000","example",0,"2015-02-06 06:00:00",735636.25,"2015-01-28 12:00:00",0,0,2.48688,,,,,0,,,245.875,,,,,11.8202,,,,,,,,,,3.47669,4.17437,94.8481,,,,,0.729166,,,,0,,,,,1.51565,11.9847,166.624,,17.9545,57.5534,0.010581,,0,,,,3.7104,94.7242,3.72087,94.7286,80424893,,
"example_0_0_0_735636.291667","example",0,"2015-02-06 07:00:00",735636.291667,"2015-01-28 12:00:00",0,0,2.41114,,,,,0,,,245.732,,,,,11.863,,,,,,,,,,4.14125,4.99294,93.5045,,,,,1.14755,,,,0,,,,,1.76001,11.9681,193.357,,18.0767,58.1428,0.008817,,0,,,,4.44977,93.2508,4.46804,93.2168,80424894,,
"example_0_0_0_735636.333333","example",0,"2015-02-06 08:00:00",735636.333333,"2015-01-28 12:00:00",0,0,2.3354,,,,,0,,,245.589,,,,,11.9058,,,,,,,,,,4.80746,5.82018,92.5329,,,,,1.75469,,,,0,,,,,2.00436,11.9515,220.091,,18.199,58.7322,0.007054,,0,,,,5.19125,92.1978,5.21743,92.1387,80424895,,
"example_0_0_0_735636.375000","example",0,"2015-02-06 09:00:00",735636.375,"2015-01-28 12:00:00",0,0,2.25966,,,,,0,,,245.446,,,,,11.9485,,,,,,,,,,5.47472,6.6554,91.7979,,,,,2.38768,,,,0,,,,,2.24872,11.9349,246.824,,18.3212,59.3216,0.00529,,0,,,,5.93404,91.4082,5.9682,91.3316,80424896,,
"example_0_0_0_735636.416667","example",0,"2015-02-06 10:00:00",735636.416667,"2015-01-28 12:00:00",0,0,2.25904,,,,,0,,,245.148,,,,,11.932,,,,,,,,,,6.14268,7.49819,91.2227,,,,,2.88402,,,,0,,,,,2.15687,11.9207,246.974,,18.4435,59.9111,0.003527,,0,,,,6.67771,90.7944,6.71989,90.705,80424897,,
"example_0_0_0_735636.458333","example",0,"2015-02-06 11:00:00",735636.458333,"2015-01-28 12:00:00",0,0,2.25843,,,,,0,,,244.849,,,,,11.9155,,,,,,,,,,6.81115,8.34831,90.7604,,,,,3.12176,,,,0,,,,,2.06502,11.9065,247.124,,18.5658,60.5005,0.001763,,0,,,,7.42199,90.3036,7.47222,90.2045,80424898,,
"example_0_0_0_735636.500000","example",0,"2015-02-06 12:00:00",735636.5,"2015-01-28 12:00:00",0,0,2.25782,,,,,1.23035,,,244.551,,,100.831,,11.899,,,3.26034,,,,,,,7.47997,9.2056,90.3807,,,,,3.13257,,,,0,,,,,1.97317,11.8923,247.275,,18.688,61.0899,0,,0,,,,8.16672,89.9023,8.22502,89.7956,80424899,,
"example_0_0_0_735636.541667","example",0,"2015-02-06 13:00:00",735636.541667,"2015-01-28 12:00:00",0,0,2.17037,,,,,1.13545,,,244.283,,,99.3237,,11.8579,,,3.56791,,,,,,,6.73919,8.25647,90.0761,,,,,3.02421,,,,0,,,,,1.88388,11.8536,247.279,,18.6965,61.2581,0,,0,,,,7.35877,89.524,7.4107,89.4016,80424900,,
"example_0_0_0_735636.583333","example",0,"2015-02-06 14:00:00",735636.583333,"2015-01-28 12:00:00",0,0,2.08291,,,,,1.04055,,,244.014,,,97.8167,,11.8169,,,3.87549,,,,,,,5.99864,7.31588,89.6963,,,,,2.6305,,,,0,,,,,1.7946,11.8149,247.283,,18.705,61.4264,0,,0,,,,6.55122,89.0525,6.59682,88.9103,80424901,,
"example_0_0_0_735636.625000","example",0,"2015-02-06 15:00:00",735636.625,"2015-01-28 12:00:00",0,0,1.99546,,,,,0.945648,,,243.746,,,96.3097,,11.7758,,,4.18307,,,,,,,5.25843,6.38394,89.2095,,,,,2.04283,,,,0,,,,,1.70531,11.7761,247.288,,18.7136,61.5946,0,,0,,,,5.74424,88.4484,5.78356,88.2808,80424902,,
"example_0_0_0_735636.666667","example",0,"2015-02-06 16:00:00",735636.666667,"2015-01-28 12:00:00",0,0,1.93144,,,,,0.930596,,,243.798,,,95.8694,,11.6945,,,4.21962,,,,,,,4.51873,5.46084,88.5633,,,,,1.40927,,,,0,,,,,1.64522,11.696,247.493,,18.7221,61.7628,0,,0,,,,4.93811,87.6469,4.97123,87.4455,80424903,,
"example_0_0_0_735636.708333","example",0,"2015-02-06 17:00:00",735636.708333,"2015-01-28 12:00:00",0,0,1.86742,,,,,0.915543,,,243.849,,,95.4292,,11.6131,,,4.25618,,,,,,,3.77982,4.54693,87.6642,,,,,0.895903,,,,0,,,,,1.58512,11.6158,247.699,,18.7306,61.931,0,,0,,,,4.13331,86.533,4.16037,86.2842,80424904,,
"example_0_0_0_735636.750000","example",0,"2015-02-06 18:00:00",735636.75,"2015-01-28 12:00:00",0,0,1.8034,,,,,0.900491,,,243.901,,,94.9889,,11.5318,,,4.29274,,,,,,,3.0423,3.6429,86.3288,,,,,0.702776,,,,0,,,,,1.52503,11.5356,247.904,,18.7392,62.0993,0,,0,,,,3.33084,84.8815,3.35204,84.5618,80424905,,
"example_0_0_0_735636.791667","example",0,"2015-02-06 19:00:00",735636.791667,"2015-01-28 12:00:00",0,0,1.74841,,,,,0.763739,,,243.58,,,80.1842,,11.478,,,3.91859,,,,,,,2.30749,2.75031,84.141,,,,,1.0726,,,,0,,,,,1.49182,11.4807,248.009,,18.7477,62.2675,0,,0,,,,2.53289,82.1859,2.54867,81.7495,80424906,,
"example_0_0_0_735636.833333","example",0,"2015-02-06 20:00:00",735636.833333,"2015-01-28 12:00:00",0,0,1.69342,,,,,0.626986,,,243.26,,,65.3794,,11.4242,,,3.54445,,,,,,,1.57917,1.87359,79.9233,,,,,1.66279,,,,0,,,,,1.45862,11.4257,248.114,,18.7562,62.4357,0,,0,,,,1.74566,77.0375,1.75704,76.3786,80424907,,
"example_0_0_0_735636.875000","example",0,"2015-02-06 21:00:00",735636.875,"2015-01-28 12:00:00",0,0,1.63844,,,,,0.490233,,,242.939,,,50.5747,,11.3703,,,3.1703,,,,,,,0.873735,1.03201,68.7234,,,,,2.31842,,,,0,,,,,1.42541,11.3708,248.219,,18.7647,62.604,0,,0,,,,0.994962,63.832,1.00532,62.6514,80424908,,
"example_0_0_0_735636.916667","example",0,"2015-02-06 22:00:00",735636.916667,"2015-01-28 12:00:00",0,0,1.58782,,,,,0.533598,,,242.624,,,41.3472,,11.3305,,,3.51022,,,,,,,0.365285,0.430064,11.6168,,,,,2.87297,,,,0,,,,,1.40015,11.3309,248.478,,18.7733,62.7722,0,,0,,,,0.49333,9.89697,0.515878,8.72842,80424909,,
"example_0_0_0_735636.958333","example",0,"2015-02-06 23:00:00",735636.958333,"2015-01-28 12:00:00",0,0,1.5372,,,,,0.576962,,,242.308,,,32.1196,,11.2907,,,3.85015,,,,,,,0.777062,0.917266,300.857,,,,,3.1911,,,,0,,,,,1.37489,11.2909,248.738,,18.7818,62.9404,0,,0,,,,0.898668,306.393,0.923893,307.151,80424910,,
"example_0_0_0_735637.000000","example",0,"2015-02-07 00:00:00",735637,"2015-01-28 12:00:00",0,0,1.48658,,,,,0.620327,,,241.992,,,22.8921,,11.2509,,,4.19006,,,,,,,1.47465,1.74843,287.332,,,,,3.23533,,,,0,,,,,1.34964,11.2509,248.997,,18.7903,63.1086,0,,0,,,,1.63788,290.754,1.66524,291.341,80532934,,
"example_0_0_0_735637.041667","example",0,"2015-02-07 01:00:00",735637.041667,"2015-01-28 12:00:00",0,0,1.45091,,,,,0.630246,,,241.669,,,20.702,,11.2247,,,4.21347,,,,,,,1.87228,2.22547,281.666,,,,,3.18411,,,,0,,,,,1.32784,11.2226,249.104,,18.8586,64.3741,0,,0,,,,2.07519,283.957,2.10466,284.39,80532935,,
"example_0_0_0_735637.083333","example",0,"2015-02-07 02:00:00",735637.083333,"2015-01-28 12:00:00",0,0,1.41523,,,,,0.640165,,,241.345,,,18.5118,,11.1985,,,4.23686,,,,,,,2.28177,2.71921,278.008,,,,,2.85587,,,,0,,,,,1.30604,11.1942,249.211,,18.9268,65.6395,0,,0,,,,2.53144,279.565,2.56426,279.882,80532936,,
"example_0_0_0_735637.125000","example",0,"2015-02-07 03:00:00",735637.125,"2015-01-28 12:00:00",0,0,1.37956,,,,,0,,,241.022,,,,,11.1724,,,,,,,,,,2.69771,3.22331,275.471,,,,,2.29791,,,,0,,,,,1.28424,11.1658,249.318,,18.9951,66.905,0,,0,,,,2.99801,276.527,3.03488,276.757,80532937,,
"example_0_0_0_735637.166667","example",0,"2015-02-07 04:00:00",735637.166667,"2015-01-28 12:00:00",0,0,1.35333,,,,,0,,,240.725,,,,,11.1491,,,,,,,,,,3.11753,3.73474,273.613,,,,,1.64631,,,,0,,,,,1.26585,11.1435,249.394,,19.0634,68.1705,0,,0,,,,3.47073,274.311,3.5121,274.476,80532938,,
"example_0_0_0_735637.208333","example",0,"2015-02-07 05:00:00",735637.208333,"2015-01-28 12:00:00",0,0,1.3271,,,,,0,,,240.428,,,,,11.1258,,,,,,,,,,3.53985,4.25188,272.198,,,,,1.06517,,,,0,,,,,1.24747,11.1212,249.47,,19.1316,69.4359,0,,0,,,,3.94739,272.628,3.99354,272.743,80532939,,
"example_0_0_0_735637.250000","example",0,"2015-02-07 06:00:00",735637.25,"2015-01-28 12:00:00",0,0,1.30087,,,,,0,,,240.131,,,,,11.1025,,,,,,,,,,3.96386,4.7738,271.085,,,,,0.705289,,,,0,,,,,1.22908,11.0989,249.546,,19.1999,70.7014,0,,0,,,,4.42672,271.309,4.47786,271.384,80532940,,
"example_0_0_0_735637.291667","example",0,"2015-02-07 07:00:00",735637.291667,"2015-01-28 12:00:00",0,0,1.28359,,,,,0,,,239.84,,,,,11.0826,,,,,,,,,,4.38908,5.2999,270.188,,,,,0.906983,,,,0,,,,,1.20983,11.0735,249.547,,19.2682,71.9668,0,,0,,,,4.90794,270.248,4.9642,270.291,80532941,,
"example_0_0_0_735637.333333","example",0,"2015-02-07 08:00:00",735637.333333,"2015-01-28 12:00:00",0,0,1.2663,,,,,0,,,239.548,,,,,11.0626,,,,,,,,,,4.8152,5.82982,269.449,,,,,1.41613,,,,0,,,,,1.19058,11.048,249.548,,19.3364,73.2323,0,,0,,,,5.39054,269.377,5.45202,269.393,80532942,,
"example_0_0_0_735637.375000","example",0,"2015-02-07 09:00:00",735637.375,"2015-01-28 12:00:00",0,0,1.24901,,,,,0.196076,,,239.256,,,250.884,,11.0427,,,2.41385,,,,,,,5.24197,6.36331,268.83,,,,,2.03988,,,,0,,,,,1.17133,11.0226,249.549,,19.4047,74.4977,0,,0,,,,5.87418,268.649,5.94097,268.642,80532943,,
"example_0_0_0_735637.416667","example",0,"2015-02-07 10:00:00",735637.416667,"2015-01-28 12:00:00",0,0,1.24148,,,,,0.297435,,,239.043,,,248.458,,11.0176,,,2.70262,,,,,,,5.66927,6.90018,268.304,,,,,2.61423,,,,0,,,,,1.15821,10.9941,249.658,,19.4729,75.7632,0,,0,,,,6.35863,268.032,6.43078,268.006,80532944,,
"example_0_0_0_735637.458333","example",0,"2015-02-07 11:00:00",735637.458333,"2015-01-28 12:00:00",0,0,1.23395,,,,,0.398794,,,238.83,,,246.032,,10.9925,,,2.9914,,,,,,,6.09698,7.44031,267.853,,,,,2.99489,,,,0,,,,,1.14509,10.9655,249.767,,19.5412,77.0286,0,,0,,,,6.84371,267.502,6.92127,267.46,80532945,,
"example_0_0_0_735637.500000","example",0,"2015-02-07 12:00:00",735637.5,"2015-01-28 12:00:00",0,0,1.22642,,,,,0.500153,,,238.617,,,243.606,,10.9674,,,3.28018,,,,,,,6.52502,7.98361,267.46,,,,,3.09625,,,,0,,,,,1.13197,10.937,249.875,,19.6095,78.2941,0,,0,,,,7.3293,267.043,7.4123,266.986,80532946,,
"example_0_0_0_735637.541667","example",0,"2015-02-07 13:00:00",735637.541667,"2015-01-28 12:00:00",0,0,1.21676,,,,,0.4833,,,238.506,,,248.547,,10.9282,,,3.38485,,,,,,,6.12814,7.47976,267.938,,,,,3.08454,,,,0,,,,,1.10189,10.8691,249.588,,19.6396,78.0229,0,,0,,,,6.89284,267.561,6.96908,267.521,80532947,,
"example_0_0_0_735637.583333","example",0,"2015-02-07 14:00:00",735637.583333,"2015-01-28 12:00:00",0,0,1.20709,,,,,0.466448,,,238.396,,,253.487,,10.8889,,,3.48952,,,,,,,5.73174,6.9789,268.483,,,,,2.85057,,,,0,,,,,1.07182,10.8011,249.301,,19.6697,77.7517,0,,0,,,,6.45703,268.15,6.52654,268.129,80532948,,
"example_0_0_0_735637.625000","example",0,"2015-02-07 15:00:00",735637.625,"2015-01-28 12:00:00",0,0,1.19743,,,,,0.449596,,,238.285,,,258.428,,10.8496,,,3.59419,,,,,,,5.33594,6.48113,269.108,,,,,2.37087,,,,0,,,,,1.04174,10.7332,249.014,,19.6998,77.4805,0,,0,,,,6.022,268.824,6.08484,268.825,80532949,,
